reportID	month	day	statefips	spend_accomodation_food	spend_arts_entertainment	spend_all	spend_general_merchandise	spend_grocery_food_store	spend_healthcare_social_assistance	spend_transportation_warehousing	spend_all_inchigh	spend_all_inclow	spend_all_incmiddle
2844	3	9	40	-0.0205	-0.121	0.0293	-0.0359	0.161	-0.0476	-0.13	0.0293	0.000165	0.0373
2845	3	9	41	-0.0739	-0.131	-0.0209	-0.0702	0.22	0.0303	-0.118	-0.052	0.0322	-0.0196
2846	3	9	42	-0.0722	-0.164	-0.0212	-0.0472	0.178	-0.0309	-0.19	-0.0358	-0.0336	-0.00969
2847	3	9	44	-0.202	-0.366	-0.0737	-0.0929	0.0409	0.196	-0.217	0.0001	-0.163	-0.0882
2848	3	9	45	-0.0466	-0.155	-0.0117	-0.0129	0.122	0.0189	-0.18	-0.0167	-0.00477	-0.0134
2849	3	9	46	-0.0106	-0.216	-0.0119	0.158	0.135	0.123	-0.2	-0.00111	-0.083	0.00385
2850	3	9	47	-0.0382	-0.078	0.00418	0.0218	0.0996	-0.103	-0.219	0.0789	0.000823	-0.00868
2851	3	9	48	-0.0373	-0.123	0.0104	-0.00887	0.191	-0.0285	-0.154	0.00539	0.0155	0.0109
2852	3	9	49	-0.0321	-0.23	0.0219	-0.0672	0.314	-0.118	-0.182	0.0473	-0.0474	0.0158
2853	3	9	50	-0.18	-0.0591	-0.0987	0.000126	0.0139	-0.171	-0.171	-0.125	.	-0.083
2854	3	9	51	-0.066	-0.136	-0.0117	-0.0518	0.182	-0.0613	-0.178	-0.0205	0.0213	-0.0113
2855	3	9	53	-0.145	-0.138	-0.01	-0.15	0.233	-0.012	-0.137	-0.0319	0.000534	0.0114
2856	3	9	54	-0.0738	0.0263	0.00362	-0.0279	0.146	0.227	-0.152	-0.0918	0.013	0.00161
2857	3	9	55	-0.0457	-0.0381	-0.0256	-0.0364	0.115	0.00285	-0.221	-0.042	-0.0246	-0.0202
2858	3	9	56	-0.033	-0.295	0.000224	-0.0919	0.102	-0.0816	-0.0101	-0.0562	0.0128	0.00765
2859	3	10	1	-0.0368	-0.194	-0.0197	-0.0198	0.162	0.264	-0.245	-0.0114	0.0139	-0.0542
2860	3	10	2	-0.122	-0.00206	-0.00978	0.163	0.266	-0.474	-0.0309	0.0131	.	-0.0105
2861	3	10	4	-0.049	-0.106	0.00834	0.0183	0.245	0.172	-0.177	0.00853	-0.00278	0.0116
2862	3	10	5	0.0139	-0.0154	0.0283	0.00476	0.139	0.0655	-0.189	-0.00183	0.013	0.04
2863	3	10	6	-0.0976	-0.15	-0.0035	-0.0665	0.327	0.265	-0.175	0.00158	-0.0149	-0.0122
2864	3	10	8	-0.133	-0.114	-0.0429	-0.133	0.18	-0.0316	-0.256	-0.0648	0.00575	-0.0304
2865	3	10	9	-0.115	-0.147	-0.0113	-0.0125	0.288	0.0743	-0.264	-0.00583	-0.000243	-0.0326
2866	3	10	10	-0.157	-0.467	-0.0478	0.0393	0.279	-0.517	-0.0921	-0.0466	0.121	-0.0556
2867	3	10	12	-0.0573	-0.142	-0.0201	-0.0201	0.136	0.146	-0.242	-0.0269	-0.00507	-0.0246
2868	3	10	13	-0.0666	-0.0886	-0.00891	-0.0753	0.251	0.0764	-0.214	-0.0217	-0.00611	-0.00486
2869	3	10	15	-0.0754	-0.236	-0.0321	0.0316	0.15	-0.335	-0.206	-0.0559	0.213	-0.00224
2870	3	10	16	-0.0334	-0.114	0.00261	0.019	0.137	-0.078	-0.0897	-0.294	0.0331	-0.00307
2871	3	10	17	-0.113	-0.0899	-0.0488	-0.0697	0.186	0.0599	-0.218	-0.0789	-0.0628	-0.0319
2872	3	10	18	-0.103	-0.295	-0.0468	-0.155	0.16	-0.26	-0.231	-0.0567	-0.0412	-0.0547
2873	3	10	19	-0.0707	-0.174	-0.0302	-0.0214	0.188	0.15	-0.253	-0.0543	-0.0329	-0.0172
2874	3	10	20	-0.0812	-0.198	-0.0232	-0.00873	0.0957	0.292	-0.288	0.00366	-0.0456	-0.0203
2875	3	10	21	-0.0542	-0.287	-0.00729	-0.0245	0.156	-0.112	-0.201	0.0368	-0.00988	-0.0113
2876	3	10	22	-0.0645	-0.0812	-0.00589	-0.00413	0.105	0.319	-0.187	-0.000735	0.0195	-0.0224
2877	3	10	23	-0.0416	-0.212	0.0252	0.0748	0.127	-0.146	-0.188	-0.0223	0.0289	0.0212
2878	3	10	24	-0.122	-0.0922	-0.0247	-0.0417	0.253	0.117	-0.233	-0.0346	0.0144	-0.0279
2879	3	10	25	-0.106	-0.182	-0.00856	-0.00269	0.223	0.093	-0.227	-0.00332	-0.0626	-0.0093
2880	3	10	26	-0.00913	-0.00624	0.00566	-0.00236	0.148	0.186	-0.269	-0.0108	0.0179	0.004
2881	3	10	27	0.02	-0.168	0.0141	0.0463	0.219	-0.00257	-0.235	0.00968	0.0327	0.0167
2882	3	10	28	0.0902	0.234	-0.0092	0.0102	0.123	-0.249	-0.303	-0.0106	0.008	-0.0413
2883	3	10	29	-0.109	-0.21	0.0157	0.0441	0.205	0.544	-0.218	-0.00089	0.0225	0.00996
2884	3	10	30	-0.0929	-0.214	0.0294	0.124	0.302	-1.08	-0.175	-0.237	0.0741	0.015
2885	3	10	31	-0.0823	-0.138	-0.0151	-0.0454	0.118	-0.0843	-0.186	-0.0242	-0.0031	-0.0111
2886	3	10	32	-0.0703	-0.119	-0.00223	0.0738	0.387	0.241	-0.226	-0.0131	-0.0402	0.0152
2887	3	10	33	-0.0338	-0.176	0.0345	-0.0598	0.18	-0.0383	-0.131	0.0302	-0.0633	0.0408
2888	3	10	34	-0.0659	-0.105	-0.00186	-0.0131	0.301	0.176	-0.185	-0.015	-0.0165	0.023
2889	3	10	35	-0.128	-0.0198	0.0223	0.00026	0.334	0.414	-0.209	0.0586	0.0168	0.0203
2890	3	10	36	-0.0746	-0.128	-0.0195	-0.0608	0.222	-0.027	-0.206	-0.00713	-0.0542	-0.0284
2891	3	10	37	-0.0593	-0.138	0.0103	-0.0203	0.25	0.204	-0.207	-0.00724	0.0522	0.0047
2892	3	10	38	0.0447	-0.266	0.0455	0.104	0.127	-0.092	-0.0935	0.0184	0.0507	0.0578
2893	3	10	39	-0.0828	-0.088	-0.0169	0.00887	0.192	0.107	-0.245	-0.066	-0.0124	-0.0155
2894	3	10	40	-0.0319	-0.158	0.0207	-0.0408	0.138	0.657	-0.156	0.0259	-0.0114	0.03
2895	3	10	41	-0.0839	-0.0976	-0.0147	-0.0653	0.263	0.317	-0.179	-0.0469	0.0761	-0.0174
2896	3	10	42	-0.0779	-0.19	-0.00773	-0.0485	0.252	0.119	-0.204	-0.0151	-0.0305	-0.0000603
2897	3	10	44	0.0373	-0.409	-0.0397	-0.0716	0.0871	0.431	-0.235	0.0646	-0.237	-0.0523
2898	3	10	45	-0.0465	-0.146	-0.0148	-0.0195	0.142	0.277	-0.215	-0.0318	-0.019	-0.0106
2899	3	10	46	0.000444	-0.173	0.0276	0.149	0.222	0.72	-0.153	0.05	-0.0105	0.0331
2900	3	10	47	-0.0551	-0.107	-0.0148	-0.00449	0.0933	-0.116	-0.249	0.0618	-0.0216	-0.0224
2901	3	10	48	-0.0369	-0.116	0.0155	-0.00779	0.232	0.2	-0.164	0.0188	0.00754	0.0159
2902	3	10	49	-0.0334	-0.21	0.0297	-0.0923	0.332	0.0868	-0.195	0.0592	-0.0532	0.026
2903	3	10	50	-0.174	0.0426	-0.107	-0.013	0.045	-0.157	-0.213	-0.131	.	-0.0903
2904	3	10	51	-0.0864	-0.145	-0.0165	-0.0396	0.224	0.153	-0.2	-0.0233	0.00282	-0.0158
2905	3	10	53	-0.149	-0.103	-0.00896	-0.138	0.25	0.277	-0.193	-0.0371	0.0364	0.0181
2906	3	10	54	-0.0928	-0.0589	-0.0182	-0.034	0.144	0.154	-0.186	-0.0701	-0.00996	-0.0236
2907	3	10	55	-0.0463	-0.0197	-0.00472	-0.0134	0.177	0.143	-0.216	-0.0251	0.0029	0.00289
2908	3	10	56	-0.0652	-0.279	0.0107	-0.107	0.108	0.253	-0.0836	-0.0278	0.0154	0.015
2909	3	11	1	-0.043	-0.175	-0.0151	-0.0111	0.212	0.216	-0.247	0.00477	0.019	-0.0533
2910	3	11	2	-0.172	0.095	-0.0329	0.153	0.272	-0.135	-0.0985	-0.0163	.	-0.0155
2911	3	11	4	-0.0429	-0.158	0.00247	-0.000163	0.284	0.113	-0.173	-0.00443	-0.00535	0.00845
2912	3	11	5	0.0023	-0.0884	0.0302	0.0149	0.188	0.0678	-0.208	0.0262	0.00309	0.0478
2913	3	11	6	-0.0986	-0.193	0.00496	-0.0636	0.404	0.19	-0.199	0.01	-0.00758	-0.00271
2914	3	11	8	-0.14	-0.115	-0.0453	-0.128	0.209	-0.038	-0.264	-0.0663	0.00734	-0.0339
2915	3	11	9	-0.097	-0.226	0.0169	-0.0448	0.397	-0.0823	-0.234	0.0262	0.0186	-0.0085
2916	3	11	10	-0.186	-0.491	-0.0478	0.0204	0.35	-0.388	-0.135	-0.0262	0.0575	-0.0598
2917	3	11	12	-0.0596	-0.143	-0.0188	-0.0376	0.169	0.083	-0.248	-0.0262	-0.00626	-0.0214
2918	3	11	13	-0.0795	-0.0749	-0.0072	-0.0663	0.306	0.0424	-0.224	-0.0111	-0.00936	-0.00653
2919	3	11	15	-0.0726	-0.223	-0.0141	0.0329	0.195	-0.375	-0.166	-0.036	0.202	0.00959
2920	3	11	16	-0.0283	-0.126	-0.00679	0.00205	0.152	-0.114	-0.0875	0.0597	0.0235	-0.0108
2921	3	11	17	-0.118	-0.0762	-0.0429	-0.0706	0.256	0.0484	-0.223	-0.0455	-0.0712	-0.04
2922	3	11	18	-0.0997	-0.373	-0.0556	-0.213	0.196	-0.279	-0.241	-0.0542	-0.0626	-0.0645
2923	3	11	19	-0.107	-0.145	-0.0391	-0.0577	0.246	0.0959	-0.224	-0.0515	-0.0359	-0.0286
2924	3	11	20	-0.102	-0.215	-0.0435	-0.0626	0.105	0.348	-0.318	-0.0373	-0.0628	-0.0367
2925	3	11	21	-0.0768	-0.241	-0.0209	-0.048	0.179	-0.13	-0.194	0.0501	-0.0401	-0.0173
2926	3	11	22	-0.0333	-0.119	0.00629	0.0304	0.184	0.0984	-0.191	-0.0276	0.0387	-0.0079
2927	3	11	23	-0.0603	-0.114	0.0217	0.0794	0.14	-0.235	-0.179	0.0231	0.00964	0.0216
2928	3	11	24	-0.137	-0.0698	-0.0251	-0.0627	0.311	0.0361	-0.23	-0.033	-0.0209	-0.0161
2929	3	11	25	-0.125	-0.172	0.0000265	-0.0118	0.294	0.0795	-0.207	-0.00171	-0.0194	0.00872
2930	3	11	26	-0.0125	-0.0367	0.00615	-0.016	0.206	0.156	-0.265	-0.00131	0.0214	-0.000831
2931	3	11	27	-0.000202	-0.183	0.00904	0.0177	0.26	-0.00859	-0.247	0.00343	0.0558	0.0128
2932	3	11	28	-0.0127	0.162	-0.0201	0.0189	0.163	-0.125	-0.331	-0.00696	-0.00145	-0.0453
2933	3	11	29	-0.161	-0.216	0.000985	0.0203	0.218	0.304	-0.24	0.0246	-0.000368	-0.00621
2934	3	11	30	-0.106	-0.17	0.0189	0.0951	0.374	-0.672	-0.177	-0.313	0.053	0.012
2935	3	11	31	-0.0804	-0.138	-0.0158	-0.0496	0.143	-0.0863	-0.207	-0.0216	0.00144	-0.0164
2936	3	11	32	-0.105	-0.0181	0.0068	0.0218	0.451	0.153	-0.206	0.00627	-0.0118	0.0143
2937	3	11	33	-0.0403	-0.133	0.0341	-0.0288	0.203	-0.161	-0.159	0.0304	-0.101	0.0424
2938	3	11	34	-0.0822	-0.128	0.0113	-0.025	0.369	0.157	-0.211	-0.000805	-0.0109	0.0333
2939	3	11	35	-0.138	0.0176	0.0249	-0.00791	0.42	0.408	-0.223	0.0186	0.00468	0.0332
2940	3	11	36	-0.0756	-0.147	-0.0126	-0.0747	0.283	-0.0801	-0.203	-0.0119	-0.048	-0.0123
2941	3	11	37	-0.0695	-0.137	0.02	-0.0308	0.32	0.107	-0.219	0.019	0.0344	0.0152
2942	3	11	38	0.0174	-0.219	0.0324	0.0602	0.123	-0.117	-0.118	0.0176	0.0295	0.0403
2943	3	11	39	-0.0915	-0.12	-0.0246	0.0158	0.257	-0.00981	-0.289	-0.0685	-0.0259	-0.0211
2944	3	11	40	-0.0621	-0.172	-0.000559	-0.0676	0.122	0.262	-0.182	0.0139	-0.036	0.0105
2945	3	11	41	-0.108	-0.0887	-0.00938	-0.0404	0.326	0.233	-0.192	-0.0259	0.103	-0.0245
2946	3	11	42	-0.0918	-0.165	-0.00773	-0.0547	0.297	0.0552	-0.223	-0.012	-0.0314	-0.00477
2947	3	11	44	0.0149	-0.432	-0.0351	0.0338	0.151	0.147	-0.312	0.0221	-0.265	-0.0127
2948	3	11	45	-0.0511	-0.178	-0.00437	-0.0238	0.191	0.164	-0.231	-0.0267	-0.00897	0.000935
2949	3	11	46	-0.0409	-0.191	-0.00146	0.0905	0.275	0.511	-0.266	-0.000176	-0.0795	0.0152
2950	3	11	47	-0.0627	-0.126	-0.0172	-0.0141	0.122	-0.139	-0.255	0.0263	-0.0234	-0.0232
2951	3	11	48	-0.0544	-0.127	0.0264	-0.0185	0.301	0.175	-0.161	0.0372	0.00659	0.0263
2952	3	11	49	-0.0511	-0.206	0.0284	-0.0969	0.418	0.0337	-0.155	0.0712	-0.0685	0.0179
2953	3	11	50	-0.158	-0.0614	-0.117	0.00283	0.0569	-0.0903	-0.238	-0.139	.	-0.102
2954	3	11	51	-0.099	-0.137	-0.0159	-0.0473	0.284	0.125	-0.205	-0.0206	-0.00577	-0.0134
2955	3	11	53	-0.161	-0.172	-0.0143	-0.131	0.334	0.176	-0.25	-0.0487	0.00815	0.0142
2956	3	11	54	-0.0925	-0.0488	-0.0302	-0.0316	0.15	0.044	-0.222	-0.081	-0.0279	-0.0311
2957	3	11	55	-0.0723	-0.0412	-0.00332	-0.0335	0.242	0.0909	-0.223	-0.0015	-0.0235	0.00106
2958	3	11	56	-0.0889	-0.143	0.0286	-0.099	0.14	0.3	-0.0765	0.00405	0.02	0.0329
2959	3	12	1	-0.0469	-0.215	0.0272	0.0105	0.344	0.166	-0.208	0.0638	0.0568	-0.004
2960	3	12	2	-0.192	0.325	0.023	0.106	0.421	-0.354	-0.00445	0.0675	.	0.011
2961	3	12	4	-0.0564	-0.18	0.0216	-0.0181	0.433	0.134	-0.168	0.00624	0.0206	0.0293
2962	3	12	5	-0.011	-0.143	0.0588	0.0407	0.333	0.0121	-0.183	0.13	0.00953	0.0915
2963	3	12	6	-0.117	-0.188	0.00939	-0.0797	0.542	0.111	-0.202	0.0156	-0.00476	-0.0000705
2964	3	12	8	-0.14	-0.118	-0.0443	-0.117	0.306	-0.0646	-0.291	-0.0616	0.00963	-0.0352
2965	3	12	9	-0.089	-0.258	0.00312	-0.0658	0.519	0.0135	-0.237	0.0137	0.0176	-0.0247
2966	3	12	10	-0.164	-0.4	-0.0194	0.048	0.519	-0.156	-0.176	0.0382	-0.0694	-0.0384
2967	3	12	12	-0.0639	-0.163	-0.00891	-0.0398	0.251	0.0209	-0.253	-0.0117	-0.005	-0.00964
2968	3	12	13	-0.088	-0.12	0.0213	-0.0348	0.496	0.0383	-0.206	0.0342	0.0163	0.015
2969	3	12	15	-0.0922	-0.183	0.00432	0.0261	0.263	0.189	-0.133	-0.023	0.197	0.0366
2970	3	12	16	-0.0334	-0.146	0.0027	-0.00441	0.267	-0.137	-0.0793	0.051	0.0578	-0.00583
2971	3	12	17	-0.127	-0.00989	-0.0209	-0.0474	0.413	-0.0163	-0.221	-0.0205	-0.0361	-0.0197
2972	3	12	18	-0.136	-0.425	-0.0453	-0.214	0.331	-0.249	-0.216	-0.0516	-0.0216	-0.055
2973	3	12	19	-0.118	-0.13	-0.0174	-0.0513	0.37	-0.0529	-0.25	-0.0212	-0.0122	-0.00814
2974	3	12	20	-0.102	-0.284	0.0085	-0.0079	0.239	0.23	-0.256	-0.0286	0.0272	0.012
2975	3	12	21	-0.116	-0.228	0.00319	-0.0444	0.281	-0.0101	-0.203	0.0926	-0.00444	0.000776
2976	3	12	22	-0.0254	-0.222	-0.00175	0.0546	0.303	-0.113	-0.185	-0.0552	0.0165	-0.00872
2977	3	12	23	-0.0969	-0.122	0.0313	0.0714	0.26	0.149	-0.216	0.0581	0.0101	0.0392
2978	3	12	24	-0.142	-0.0539	0.0165	-0.0454	0.504	0.108	-0.203	0.00388	0.0213	0.0326
2979	3	12	25	-0.158	-0.275	0.00999	-0.0358	0.453	0.0912	-0.243	0.0164	-0.0609	-0.00356
2980	3	12	26	-0.0392	-0.105	-0.00511	-0.0321	0.312	-0.105	-0.264	0.025	-0.0217	-0.00244
2981	3	12	27	-0.0248	-0.217	0.00868	-0.0141	0.361	-0.022	-0.245	0.00773	0.00755	0.00965
2982	3	12	28	-0.364	-0.0661	-0.00183	0.0206	0.28	0.0274	-0.313	-0.00948	0.0267	-0.0461
2983	3	12	29	-0.16	-0.253	0.0389	0.0311	0.362	-0.0419	-0.23	-0.00982	0.0372	0.0653
2984	3	12	30	-0.129	-0.156	0.0383	0.0426	0.494	-0.132	-0.183	-0.392	0.089	0.0291
2985	3	12	31	-0.0987	-0.132	0.00264	-0.0489	0.262	-0.0685	-0.218	-0.0146	0.0178	0.00766
2986	3	12	32	-0.0958	-0.0659	0.0249	-0.00179	0.609	0.195	-0.209	0.0267	-0.0108	0.0387
2987	3	12	33	-0.0953	-0.267	0.0246	-0.0537	0.315	0.461	-0.186	0.0394	-0.159	0.0207
2988	3	12	34	-0.0891	-0.194	0.0148	-0.0604	0.486	-0.033	-0.213	0.00363	0.0114	0.0332
2989	3	12	35	-0.146	-0.113	0.0406	0.026	0.649	0.151	-0.239	0.0562	0.0135	0.0548
2990	3	12	36	-0.11	-0.176	0.00165	-0.0803	0.435	0.0448	-0.198	-0.00335	-0.0316	0.00777
2991	3	12	37	-0.0707	-0.0979	0.0402	-0.0348	0.473	0.0569	-0.209	0.0359	0.0469	0.0408
2992	3	12	38	-0.0106	-0.251	0.022	0.0236	0.171	-0.0901	-0.158	0.016	0.0171	0.0251
2993	3	12	39	-0.106	-0.174	-0.00731	0.0551	0.412	0.0039	-0.303	-0.0527	-0.00733	-0.00368
2994	3	12	40	-0.0775	-0.148	0.0202	-0.037	0.238	0.109	-0.144	0.0447	-0.00722	0.0286
2995	3	12	41	-0.149	-0.301	0.00525	-0.0432	0.482	0.208	-0.175	0.00298	0.0773	-0.00836
2996	3	12	42	-0.108	-0.235	0.00681	-0.0654	0.459	-0.0552	-0.215	0.0133	-0.0169	0.00705
2997	3	12	44	-0.0756	-0.376	-0.0365	-0.0092	0.245	0.415	-0.37	-0.0244	-0.35	-0.0219
2998	3	12	45	-0.0559	-0.176	0.0147	-0.0253	0.294	0.0586	-0.208	0.00368	0.0104	0.0185
2999	3	12	46	-0.0781	-0.163	0.00744	0.152	0.325	0.18	-0.322	0.0197	-0.0821	0.0249
3000	3	12	47	-0.0779	-0.175	-0.00412	0.00269	0.226	-0.0294	-0.249	0.0479	-0.00861	-0.0119
3001	3	12	48	-0.0775	-0.168	0.038	-0.0299	0.434	0.0939	-0.164	0.0472	0.0101	0.0417
3002	3	12	49	-0.101	-0.273	0.0549	-0.124	0.716	-0.0231	-0.137	0.105	-0.0642	0.0408
3003	3	12	50	-0.128	-0.164	-0.0911	-0.0126	0.148	-0.0507	-0.234	-0.077	.	-0.0819
3004	3	12	51	-0.0979	-0.17	0.00778	-0.0447	0.432	-0.0437	-0.196	0.00731	0.00466	0.0129
3005	3	12	53	-0.163	-0.281	-0.00524	-0.133	0.459	0.117	-0.211	-0.0351	-0.00895	0.0219
3006	3	12	54	-0.096	-0.126	-0.0221	-0.00719	0.216	0.0111	-0.214	-0.0539	-0.0133	-0.0212
3007	3	12	55	-0.0834	-0.162	-0.00704	-0.0618	0.373	-0.065	-0.25	0.00806	-0.0262	-0.00625
3008	3	12	56	-0.0652	-0.269	0.0487	-0.045	0.255	0.411	-0.151	0.0327	0.108	0.048
3009	3	13	1	-0.0808	-0.236	0.0392	-0.00122	0.493	0.105	-0.225	0.0723	0.0687	0.00665
3010	3	13	2	-0.188	-0.329	0.0367	0.0249	0.591	-0.277	0.099	0.0974	.	-0.0125
3011	3	13	4	-0.0741	-0.193	0.0402	-0.032	0.617	0.0882	-0.172	0.0296	0.0212	0.0501
3012	3	13	5	-0.0557	-0.234	0.0674	0.0425	0.434	0.0368	-0.207	0.143	0.0231	0.0952
3013	3	13	6	-0.149	-0.24	0.0035	-0.115	0.676	0.0448	-0.262	0.008	-0.0159	-0.00264
3014	3	13	8	-0.128	-0.151	0.00335	-0.0861	0.533	-0.0101	-0.3	-0.0124	0.0458	0.013
3015	3	13	9	-0.133	-0.357	0.0198	-0.045	0.691	-0.021	-0.284	0.0248	0.0319	0.00351
3016	3	13	10	-0.174	-0.375	-0.0169	0.0846	0.692	-0.168	-0.233	0.0419	-0.0273	-0.04
3017	3	13	12	-0.0851	-0.211	0.00281	-0.0384	0.369	-0.0168	-0.267	0.00663	0.0108	-0.00117
3018	3	13	13	-0.116	-0.2	0.029	-0.0454	0.66	-0.00263	-0.222	0.0371	0.0194	0.0275
3019	3	13	15	-0.0932	-0.274	0.0138	0.0309	0.345	0.124	-0.119	-0.0178	0.155	0.0518
3020	3	13	16	-0.0678	-0.223	0.0224	-0.0309	0.425	-0.107	-0.0578	-0.0108	0.076	0.0155
3021	3	13	17	-0.17	-0.0518	-0.0123	-0.0591	0.575	-0.0692	-0.247	-0.02	-0.0107	-0.0113
3022	3	13	18	-0.153	-0.491	-0.0272	-0.192	0.449	-0.261	-0.205	-0.021	-0.0084	-0.0356
3023	3	13	19	-0.0996	-0.237	-0.00518	-0.0559	0.464	-0.0762	-0.273	-0.0116	-0.00687	0.00388
3024	3	13	20	-0.132	-0.327	0.0272	-0.00392	0.395	0.184	-0.223	0.0196	0.0364	0.0316
3025	3	13	21	-0.146	-0.296	0.024	-0.0627	0.381	-0.0628	-0.208	0.11	0.0358	0.00838
3026	3	13	22	-0.0772	-0.279	0.0118	0.0653	0.432	-0.128	-0.199	-0.0339	0.0287	0.0017
3027	3	13	23	-0.12	-0.198	0.048	0.0782	0.415	0.0685	-0.239	0.0894	0.0111	0.0627
3028	3	13	24	-0.158	-0.153	0.0349	-0.0416	0.619	0.0515	-0.181	0.0258	0.0358	0.0465
3029	3	13	25	-0.199	-0.412	0.0421	-0.0497	0.658	0.0641	-0.272	0.0578	-0.0773	0.0196
3030	3	13	26	-0.0704	-0.184	0.0136	-0.0215	0.448	-0.118	-0.251	0.0468	-0.000393	0.0166
3031	3	13	27	-0.0459	-0.235	0.0151	-0.0531	0.481	-0.0264	-0.258	0.0139	0.0143	0.0147
3032	3	13	28	-0.501	-0.0411	0.00648	-0.0139	0.411	0.0881	-0.338	-0.104	0.0409	-0.0428
3033	3	13	29	-0.158	-0.246	0.0398	0.0226	0.487	0.00372	-0.221	0.0148	0.0475	0.0524
3034	3	13	30	-0.0998	-0.144	0.0534	-0.0476	0.623	-0.263	-0.203	-0.349	0.141	0.0264
3035	3	13	31	-0.11	-0.204	0.0147	-0.0482	0.421	-0.0815	-0.222	-0.00159	-0.00254	0.0258
3036	3	13	32	-0.102	-0.139	0.0338	0.057	0.748	0.0921	-0.257	0.0447	-0.0363	0.0499
3037	3	13	33	-0.116	-0.291	0.0644	-0.0679	0.51	0.315	-0.215	0.0844	-0.082	0.0486
3038	3	13	34	-0.117	-0.233	0.035	-0.0803	0.628	-0.0529	-0.214	0.0274	0.0303	0.0455
3039	3	13	35	-0.164	-0.232	0.0491	0.00147	0.849	0.0849	-0.268	0.0939	0.0355	0.0547
3040	3	13	36	-0.133	-0.211	0.0201	-0.0728	0.589	0.00909	-0.231	0.0187	0.00806	0.0241
3041	3	13	37	-0.0897	-0.17	0.0497	-0.0429	0.618	0.0261	-0.216	0.0344	0.0583	0.0545
3042	3	13	38	-0.0453	-0.241	0.0175	0.00178	0.196	-0.0846	-0.193	0.0253	0.0123	0.0133
3043	3	13	39	-0.144	-0.228	0.00587	0.0531	0.516	-0.0288	-0.292	-0.0482	0.00649	0.00629
3044	3	13	40	-0.0889	-0.181	0.0423	-0.0206	0.36	0.0976	-0.151	0.075	0.0196	0.0478
3045	3	13	41	-0.148	-0.349	0.0239	-0.0388	0.627	0.147	-0.219	0.00208	0.0776	0.0228
3046	3	13	42	-0.116	-0.332	0.0227	-0.073	0.614	-0.0803	-0.216	0.022	0.00629	0.0294
3047	3	13	44	-0.118	0.013	0.0106	0.0318	0.515	0.452	-0.482	0.0195	-0.315	-0.0102
3048	3	13	45	-0.0785	-0.208	0.0148	-0.0347	0.392	0.00571	-0.217	0.00218	0.00371	0.0212
3049	3	13	46	-0.126	-0.139	0.0245	0.182	0.418	0.177	-0.291	0.00553	-0.0374	0.0342
3050	3	13	47	-0.0948	-0.264	0.0161	0.0329	0.344	-0.0451	-0.249	0.0555	0.0129	0.0109
3051	3	13	48	-0.12	-0.223	0.039	-0.0409	0.559	0.0495	-0.167	0.0385	0.0211	0.0458
3052	3	13	49	-0.148	-0.263	0.0935	-0.121	0.914	-0.00272	-0.138	0.159	-0.0632	0.0712
3053	3	13	50	-0.165	-0.182	-0.0818	-0.00196	0.271	-0.0308	-0.309	-0.0793	.	-0.0774
3054	3	13	51	-0.126	-0.241	0.0235	-0.0418	0.563	-0.0642	-0.206	0.0238	0.0326	0.0221
3055	3	13	53	-0.189	-0.28	-0.0122	-0.142	0.523	0.0576	-0.237	-0.0349	-0.00528	0.00456
3056	3	13	54	-0.12	-0.25	0.00322	0.0157	0.351	-0.0538	-0.209	-0.0345	0.0199	0.00172
3057	3	13	55	-0.0886	-0.208	0.00892	-0.0596	0.519	-0.0992	-0.241	0.0183	0.0097	0.00967
3058	3	13	56	-0.0283	-0.21	0.111	0.0258	0.44	0.327	-0.127	0.0334	0.256	0.116
3059	3	14	1	-0.113	-0.279	0.0268	-0.0303	0.55	0.0456	-0.248	0.0334	0.0632	-0.00847
3060	3	14	2	-0.089	-0.377	0.023	0.0581	0.614	-0.215	-0.0776	0.0455	.	0.0313
3061	3	14	4	-0.111	-0.21	0.0242	-0.0679	0.626	0.0383	-0.219	0.0155	0.00539	0.0343
3062	3	14	5	-0.131	-0.318	0.0456	-0.0367	0.467	0.0573	-0.249	0.11	-0.00173	0.0756
3063	3	14	6	-0.186	-0.343	-0.0135	-0.137	0.709	-0.0195	-0.303	-0.0115	-0.0294	-0.0153
3064	3	14	8	-0.146	-0.252	0.0223	-0.0881	0.637	0.0225	-0.292	0.0102	0.0434	0.0311
3065	3	14	9	-0.211	-0.411	-0.0132	-0.135	0.632	-0.0856	-0.307	-0.00691	-0.0386	-0.0246
3066	3	14	10	-0.261	-0.416	-0.055	0.0148	0.637	-0.152	-0.258	-0.00984	-0.0425	-0.074
3067	3	14	12	-0.124	-0.272	-0.00644	-0.0714	0.403	-0.044	-0.274	-0.00676	0.000626	-0.00948
3068	3	14	13	-0.147	-0.245	0.00875	-0.0926	0.649	-0.0387	-0.251	0.0132	0.00912	0.00439
3069	3	14	15	-0.0763	-0.33	0.0119	0.0286	0.354	0.0218	-0.139	-0.00533	0.141	0.0234
3070	3	14	16	-0.105	-0.23	0.0191	-0.111	0.501	-0.125	-0.0823	-0.0168	0.0693	0.012
3071	3	14	17	-0.213	-0.188	-0.035	-0.0931	0.58	-0.12	-0.273	-0.0376	-0.0312	-0.0389
3072	3	14	18	-0.169	-0.537	-0.0319	-0.23	0.465	-0.285	-0.22	-0.0173	-0.0228	-0.047
3073	3	14	19	-0.157	-0.294	-0.0348	-0.116	0.441	-0.0893	-0.258	-0.0387	-0.0129	-0.0315
